,state,county,happeningOppose,happening,TotalPop
2670,Texas,Lipscomb County,21.557,59.045,2182
2671,Texas,Live Oak County,16.795,64.27199999999999,8506
2672,Texas,Llano County,20.061,60.875,14934
2673,Texas,Loving County,16.827,63.538999999999994,76
2674,Texas,Lubbock County,17.645,63.828,167941
2675,Texas,Lynn County,16.168,63.593999999999994,3817
2676,Texas,McCulloch County,18.932000000000002,61.06,5827
2677,Texas,McLennan County,16.118,63.578,144506
2678,Texas,McMullen County,20.368,56.923,457
2679,Texas,Madison County,17.373,59.696999999999996,9150
2680,Texas,Marion County,15.61,60.041000000000004,7837
2681,Texas,Martin County,8.954,72.473,3011
2682,Texas,Mason County,18.884,63.975,3069
2683,Texas,Matagorda County,14.630999999999998,63.688,23862
2684,Texas,Maverick County,14.227,63.412,31380
2685,Texas,Medina County,15.834000000000001,65.102,30808
2686,Texas,Menard County,17.717,61.958999999999996,1484
2687,Texas,Midland County,19.011,61.653999999999996,91181
2688,Texas,Milam County,16.436,59.836999999999996,16333
2689,Texas,Mills County,23.802,55.942,3300
2690,Texas,Mitchell County,17.868,61.192,6315
2691,Texas,Montague County,22.62,56.967,13667
2692,Texas,Montgomery County,18.987000000000002,63.861000000000004,314567
2693,Texas,Moore County,15.589,64.028,12929
2694,Texas,Morris County,18.328,55.708,8883
2695,Texas,Motley County,26.24,53.38399999999999,743
2696,Texas,Nacogdoches County,15.186,64.85,36851
2697,Texas,Navarro County,16.905,61.282,30917
2698,Texas,Newton County,18.28,57.754,9718
2699,Texas,Nolan County,16.557000000000002,63.199,9745
2700,Texas,Nueces County,11.048,71.16199999999999,223318
2701,Texas,Ochiltree County,20.638,58.19,6254
2702,Texas,Oldham County,24.338,56.495,1201
2703,Texas,Orange County,22.116999999999997,56.166000000000004,55034
2704,Texas,Palo Pinto County,20.705,60.29600000000001,18869
2705,Texas,Panola County,23.195,49.725,16062
2706,Texas,Parker County,22.921,56.123000000000005,79808
2707,Texas,Parmer County,14.950999999999999,64.273,6081
2708,Texas,Pecos County,12.65,66.041,10509
2709,Texas,Polk County,16.343,63.376000000000005,32665
2710,Texas,Potter County,15.347999999999999,63.91,76312
2711,Texas,Presidio County,6.002000000000001,78.074,4840
2712,Texas,Rains County,20.655,58.505,7964
2713,Texas,Randall County,24.781,56.165,80992
2714,Texas,Reagan County,17.137999999999998,60.216,2289
2715,Texas,Real County,17.061,63.669,2522
2716,Texas,Red River County,16.361,61.078,9040
2717,Texas,Reeves County,9.617,70.69,9239
2718,Texas,Refugio County,12.579,69.541,4954
2719,Texas,Roberts County,26.226,54.763999999999996,645
2720,Texas,Robertson County,14.446,63.556999999999995,10976
2721,Texas,Rockwall County,18.609,64.057,53527
2722,Texas,Runnels County,22.018,56.232,6911
2723,Texas,Rusk County,20.813000000000002,54.036,36884
2724,Texas,Sabine County,21.076999999999998,59.313,7688
2725,Texas,San Augustine County,16.758,59.277,6415
2726,Texas,San Jacinto County,17.480999999999998,60.658,18492
2727,Texas,San Patricio County,14.057,66.205,41403
2728,Texas,San Saba County,19.507,60.051,4239
2729,Texas,Schleicher County,15.892000000000001,63.597,1892
2730,Texas,Scurry County,20.473,58.931999999999995,11151
2731,Texas,Shackelford County,23.678,56.738,2269
2732,Texas,Shelby County,16.125999999999998,60.666000000000004,16446
2733,Texas,Sherman County,19.922,59.39,1966
2734,Texas,Smith County,17.233,62.533,137935
2735,Texas,Somervell County,22.482,57.388999999999996,5705
2736,Texas,Starr County,5.556,78.016,34477
2737,Texas,Stephens County,22.264,57.833999999999996,6260
2738,Texas,Sterling County,17.307000000000002,62.803999999999995,898
2739,Texas,Stonewall County,17.701,61.278,1015
2740,Texas,Sutton County,15.719000000000001,63.726000000000006,2569
2741,Texas,Swisher County,16.901,62.13399999999999,4982
2742,Texas,Tarrant County,15.452,63.735,1184855
2743,Texas,Taylor County,20.002,60.93899999999999,81156
2744,Texas,Terrell County,14.300999999999998,65.085,669
2745,Texas,Terry County,15.411,64.374,8077
2746,Texas,Throckmorton County,23.879,57.97,1128
2747,Texas,Titus County,18.305,56.06,19447
2748,Texas,Tom Green County,16.689,64.255,71700
2749,Texas,Travis County,8.427,79.574,714301
2750,Texas,Trinity County,17.928,60.06399999999999,10576
2751,Texas,Tyler County,18.206,61.273,15413
2752,Texas,Upshur County,20.526999999999997,57.583,26827
2753,Texas,Upton County,18.317,58.869,2057
2754,Texas,Uvalde County,11.844000000000001,68.607,16392
2755,Texas,Val Verde County,8.961,72.82,29230
2756,Texas,Van Zandt County,22.449,56.768,36255
2757,Texas,Victoria County,15.561,65.007,57384
2758,Texas,Walker County,15.04,63.224,44529
2759,Texas,Waller County,12.825999999999999,68.305,25028
2760,Texas,Ward County,15.599,63.09,6971
2761,Texas,Washington County,17.538,59.456,22745
2762,Texas,Webb County,6.382000000000001,77.673,140551
2763,Texas,Wharton County,14.494000000000002,64.352,26671
2764,Texas,Wheeler County,23.636999999999997,56.101000000000006,3755
2765,Texas,Wichita County,17.125999999999998,63.138999999999996,83341
2766,Texas,Wilbarger County,20.115,55.778,8669
2767,Texas,Willacy County,7.99,73.196,13615
2768,Texas,Williamson County,15.968,66.429,294476
2769,Texas,Wilson County,16.993,64.616,29842
2770,Texas,Winkler County,16.522000000000002,62.306999999999995,4639
2771,Texas,Wise County,22.189,58.016999999999996,40245
2772,Texas,Wood County,20.993000000000002,58.955,30601
2773,Texas,Yoakum County,17.244,61.918,4789
2774,Texas,Young County,23.448,55.033,12486
2775,Texas,Zapata County,6.593,75.113,7977
2776,Texas,Zavala County,6.127999999999999,77.072,6850
2777,Utah,Beaver County,24.649,55.351000000000006,3791
2778,Utah,Box Elder County,23.246,58.437,29516
2779,Utah,Cache County,20.432000000000002,63.403999999999996,58448
2780,Utah,Carbon County,18.652,62.035,13211
2781,Utah,Daggett County,20.585,61.876999999999995,509
2782,Utah,Davis County,20.873,61.56399999999999,180625
2783,Utah,Duchesne County,25.232,54.673,11116
2784,Utah,Emery County,27.456,48.788000000000004,6595
2785,Utah,Garfield County,21.340999999999998,59.653,3369
2786,Utah,Grand County,12.175,72.139,6637
2787,Utah,Iron County,22.331,59.416000000000004,25038
2788,Utah,Juab County,26.158,50.928000000000004,5732
2789,Utah,Kane County,22.628,56.42,4977
2790,Utah,Millard County,26.901,49.951,7614
2791,Utah,Morgan County,26.769000000000002,54.82,5639
2792,Utah,Piute County,24.590999999999998,54.89,1313
2793,Utah,Rich County,24.25,56.03,1374
2794,Utah,Salt Lake County,14.325999999999999,69.388,650799
2795,Utah,San Juan County,15.145,64.138,8423
2796,Utah,Sanpete County,21.592,60.31100000000001,15560
2797,Utah,Sevier County,24.65,55.418,12632
2798,Utah,Summit County,13.582,70.655,24864
2799,Utah,Tooele County,18.324,63.82899999999999,33859
2800,Utah,Uintah County,25.923000000000002,54.403,19720
2801,Utah,Utah County,24.691,58.277,262767
2802,Utah,Wasatch County,19.622,63.287,14993
2803,Utah,Washington County,24.022,57.99100000000001,88989
2804,Utah,Wayne County,19.689,62.93,1780
2805,Utah,Weber County,17.168,64.63600000000001,142839
2806,Vermont,Addison County,9.122,77.169,24978
2807,Vermont,Bennington County,10.552999999999999,73.574,26102
2808,Vermont,Caledonia County,11.029000000000002,72.457,21597
2809,Vermont,Chittenden County,9.781,76.14699999999999,102889
2810,Vermont,Essex County,12.755,68.365,4683
2811,Vermont,Franklin County,11.623,71.354,33192
2812,Vermont,Grand Isle County,10.921,74.137,5131
2813,Vermont,Lamoille County,10.097000000000001,74.321,16918
2814,Vermont,Orange County,10.36,74.16,20714
2815,Vermont,Orleans County,11.652000000000001,71.194,19483
2816,Vermont,Rutland County,12.343,71.365,43435
2817,Vermont,Washington County,9.71,75.884,41984
2818,Vermont,Windham County,9.391,76.577,31964
2819,Vermont,Windsor County,10.325,74.76,41925
2820,Virginia,Accomack County,11.147,67.968,23796
2821,Virginia,Albemarle County,10.888,74.268,67953
2822,Virginia,Alleghany County,15.578,63.596000000000004,11836
2823,Virginia,Amelia County,14.742,61.806999999999995,9086
2824,Virginia,Amherst County,14.392000000000001,65.242,22365
2825,Virginia,Appomattox County,17.585,59.418,10815
2826,Virginia,Arlington County,6.917000000000001,82.243,165544
2827,Virginia,Augusta County,20.197,58.633,53094
2828,Virginia,Bath County,15.234000000000002,66.578,3620
2829,Virginia,Bedford County,19.163,62.305,54142
2830,Virginia,Bland County,21.563000000000002,55.924,5166
2831,Virginia,Botetourt County,21.358,58.692,23818
2832,Virginia,Brunswick County,7.541,71.33,12109
2833,Virginia,Buchanan County,19.572,57.586000000000006,17639
2834,Virginia,Buckingham County,10.022,68.583,12381
2835,Virginia,Campbell County,17.910999999999998,60.663999999999994,38285
2836,Virginia,Caroline County,10.302,70.217,19796
2837,Virginia,Carroll County,18.157,61.863,21917
2838,Virginia,Charles City County,7.457000000000001,71.158,5431
2839,Virginia,Charlotte County,13.145,61.478,8599
2840,Virginia,Chesterfield County,13.395999999999999,66.941,213589
2841,Virginia,Clarke County,15.274000000000001,67.945,10136
2842,Virginia,Craig County,17.937,61.806000000000004,3791
2843,Virginia,Culpeper County,14.139000000000001,66.275,31866
2844,Virginia,Cumberland County,11.35,66.585,6819
2845,Virginia,Dickenson County,18.703,59.268,11222
2846,Virginia,Dinwiddie County,12.017000000000001,65.17,19557
2847,Virginia,Essex County,10.11,69.006,7726
2848,Virginia,Fairfax County,9.251,75.236,759095
2849,Virginia,Fauquier County,15.01,67.5,45368
2850,Virginia,Floyd County,15.932,65.801,11258
2851,Virginia,Fluvanna County,12.947000000000001,67.084,18492
2852,Virginia,Franklin County,15.252,67.07300000000001,40264
2853,Virginia,Frederick County,17.51,63.598,54620
2854,Virginia,Giles County,17.773,61.88399999999999,12110
2855,Virginia,Gloucester County,16.678,64.402,26136
2856,Virginia,Goochland County,15.662,63.188,16175
2857,Virginia,Grayson County,19.317999999999998,58.702,11413
2858,Virginia,Greene County,16.156,64.491,12878
2859,Virginia,Greensville County,7.85,69.9,8836
2860,Virginia,Halifax County,12.175999999999998,64.34100000000001,25426
2861,Virginia,Hanover County,18.344,63.257,67945
2862,Virginia,Henrico County,11.749,68.691,214132
2863,Virginia,Henry County,15.210999999999999,63.53,38348
2864,Virginia,Highland County,15.468,64.825,1806
2865,Virginia,Isle of Wight County,14.325,66.476,25178
2866,Virginia,James City County,14.645,67.87899999999999,50134
2867,Virginia,King and Queen County,12.138,65.851,5312
2868,Virginia,King George County,15.270999999999999,66.535,15900
2869,Virginia,King William County,15.413,63.508,11083
2870,Virginia,Lancaster County,11.908,69.608,8858
2871,Virginia,Lee County,19.479,58.446999999999996,18570
2872,Virginia,Loudoun County,11.806,72.4,215348
2873,Virginia,Louisa County,13.767999999999999,65.54,24165
2874,Virginia,Lunenburg County,11.075999999999999,66.52,9221
2875,Virginia,Madison County,14.290999999999999,66.596,9347
2876,Virginia,Mathews County,16.923,63.806999999999995,6873
2877,Virginia,Mecklenburg County,10.98,68.532,23377
2878,Virginia,Middlesex County,14.145999999999999,68.104,8318
2879,Virginia,Montgomery County,12.657,72.309,51553
2880,Virginia,Nelson County,11.780999999999999,70.18,10946
2881,Virginia,New Kent County,16.782,62.266000000000005,13640
2882,Virginia,Northampton County,8.532,71.949,9090
2883,Virginia,Northumberland County,12.622,67.583,9734
2884,Virginia,Nottoway County,10.392999999999999,66.919,11219
2885,Virginia,Orange County,14.1,67.132,24043
2886,Virginia,Page County,16.451,63.327,17124
2887,Virginia,Patrick County,18.365,60.781000000000006,13657
2888,Virginia,Pittsylvania County,15.695,62.321999999999996,45476
2889,Virginia,Powhatan County,18.204,61.685,20100
2890,Virginia,Prince Edward County,8.392000000000001,71.631,12951
2891,Virginia,Prince George County,13.012,65.15899999999999,25186
2892,Virginia,Prince William County,8.902000000000001,74.563,269324
2893,Virginia,Pulaski County,17.125,62.50899999999999,25592
2894,Virginia,Rappahannock County,12.003,72.09100000000001,5578
2895,Virginia,Richmond County,12.519,65.804,6836
2896,Virginia,Roanoke County,18.331,62.773,66435
2897,Virginia,Rockbridge County,16.903,62.57899999999999,16625
2898,Virginia,Rockingham County,18.024,62.425,52273
2899,Virginia,Russell County,19.777,58.615,20525
2900,Virginia,Scott County,21.671999999999997,57.107,16755
2901,Virginia,Shenandoah County,17.959,62.016000000000005,30274
2902,Virginia,Smyth County,18.514,61.346000000000004,22852
2903,Virginia,Southampton County,11.845,66.914,13321
2904,Virginia,Spotsylvania County,13.097999999999999,67.524,81642
2905,Virginia,Stafford County,12.011,72.21300000000001,83859
2906,Virginia,Surry County,9.217,69.48899999999999,4927
2907,Virginia,Sussex County,7.627000000000001,69.753,8987
2908,Virginia,Tazewell County,20.825,58.013000000000005,31931
2909,Virginia,Warren County,15.297,66.48899999999999,26074
2910,Virginia,Washington County,20.267,60.281000000000006,39667
2911,Virginia,Westmoreland County,10.005,69.035,12861
2912,Virginia,Wise County,19.085,60.369,28296
2913,Virginia,Wythe County,18.916,60.992,21122
2914,Virginia,York County,15.592,66.609,43351
2915,Virginia,Alexandria city,5.995,83.557,111478
2916,Virginia,Bristol city,17.863,61.438,12435
2917,Virginia,Buena Vista city,17.273,61.203,4172
2918,Virginia,Charlottesville city,6.8229999999999995,79.69,26533
2919,Virginia,Chesapeake city,11.52,69.73899999999999,149636
2920,Virginia,Colonial Heights city,18.449,62.284,12033
2921,Virginia,Covington city,12.860999999999999,66.117,3992
2922,Virginia,Danville city,8.321,70.923,29264
2923,Virginia,Emporia city,5.52,74.24600000000001,3843
2924,Virginia,Fairfax city,9.572000000000001,77.05199999999999,16327
2925,Virginia,Falls Church city,7.382000000000001,80.625,8744
2926,Virginia,Franklin city,7.817,70.545,5605
2927,Virginia,Fredericksburg city,8.046,77.267,15482
2928,Virginia,Galax city,15.195,65.918,4996
2929,Virginia,Hampton city,7.547999999999999,75.032,89527
2930,Virginia,Harrisonburg city,10.404000000000002,72.452,23474
2931,Virginia,Hopewell city,10.092,68.804,14838
2932,Virginia,Lexington city,8.721,76.303,2389
2933,Virginia,Lynchburg city,11.248,70.035,43722
2934,Virginia,Manassas city,18.65,60.651,25239
2935,Virginia,Manassas Park city,8.13,75.97800000000001,9785
2936,Virginia,Martinsville city,7.8870000000000005,72.782,9559
2937,Virginia,Newport News city,7.505,75.44,114288
2938,Virginia,Norfolk city,6.438,76.398,147486
2939,Virginia,Norton city,17.975,60.435,2663
2940,Virginia,Petersburg city,4.731,74.828,22015
2941,Virginia,Poquoson city,21.654,58.13,8363
2942,Virginia,Portsmouth city,6.96,73.872,63228
2943,Virginia,Radford city,12.1,69.766,6977
2944,Virginia,Richmond city,5.7379999999999995,79.822,139277
2945,Virginia,Roanoke city,9.129,73.318,68034
2946,Virginia,Salem city,15.767000000000001,66.051,16784
2947,Virginia,Staunton city,12.155,70.89,16956
2948,Virginia,Suffolk city,9.603,70.752,56441
2949,Virginia,Virginia Beach city,13.511,68.473,294652
2950,Virginia,Waynesboro city,14.335999999999999,66.84899999999999,14347
2951,Virginia,Williamsburg city,7.702000000000001,78.596,7128
2952,Virginia,Winchester city,10.508,72.218,17755
2953,Washington,Adams County,14.027999999999999,65.71300000000001,10434
2954,Washington,Asotin County,15.819,65.525,15500
2955,Washington,Benton County,16.47,66.031,116554
2956,Washington,Chelan County,15.13,67.486,49034
2957,Washington,Clallam County,12.866,71.262,53946
2958,Washington,Clark County,14.117,68.83,288590
2959,Washington,Columbia County,15.839,67.922,2982
2960,Washington,Cowlitz County,13.325,69.62100000000001,69753
2961,Washington,Douglas County,15.62,66.631,25416
2962,Washington,Ferry County,14.655,67.155,5572
2963,Washington,Franklin County,15.367,63.946999999999996,47575
2964,Washington,Garfield County,19.679000000000002,61.655,1643
2965,Washington,Grant County,14.695,66.10300000000001,54568
2966,Washington,Grays Harbor County,12.252,70.939,50758
2967,Washington,Island County,12.023,71.55,56209
2968,Washington,Jefferson County,9.831,75.783,24093
2969,Washington,King County,8.061,80.531,1404388
2970,Washington,Kitsap County,10.615,73.378,172157
2971,Washington,Kittitas County,13.245999999999999,70.708,24768
2972,Washington,Klickitat County,14.149000000000001,67.167,14873
2973,Washington,Lewis County,17.102999999999998,62.489,52157
2974,Washington,Lincoln County,17.434,64.678,7459
2975,Washington,Mason County,13.362,68.282,44095
2976,Washington,Okanogan County,13.77,68.329,28506
2977,Washington,Pacific County,12.702,69.572,15666
2978,Washington,Pend Oreille County,15.526,67.473,9663
2979,Washington,Pierce County,11.754000000000001,71.195,533690
2980,Washington,San Juan County,8.402999999999999,78.528,12729
2981,Washington,Skagit County,12.651,71.03,81190
2982,Washington,Skamania County,14.095,67.222,7979
2983,Washington,Snohomish County,10.274000000000001,74.49,496765
2984,Washington,Spokane County,13.610999999999999,69.295,316036
2985,Washington,Stevens County,16.49,64.454,30655
2986,Washington,Thurston County,12.019,72.582,177313
2987,Washington,Wahkiakum County,13.57,68.113,3054
2988,Washington,Walla Walla County,13.630999999999998,69.638,38354
2989,Washington,Whatcom County,10.985999999999999,74.837,132477
2990,Washington,Whitman County,11.402999999999999,74.51,21955
2991,Washington,Yakima County,13.694,66.178,147249
2992,West Virginia,Barbour County,18.565,61.42,11415
2993,West Virginia,Berkeley County,16.746,64.634,72387
